,temp-air,ghi,dni,dhi,wind_speed
2021-01-18 08:00:00,28.99,791.0,889.79,143.0,3.1
2021-01-18 09:00:00,29.57,731.0,867.36,140.0,3.1
2021-01-18 10:00:00,29.71,599.0,799.77,136.0,3.24
2021-01-18 11:00:00,29.38,413.0,689.5,118.0,3.45
2021-01-18 12:00:00,28.42,199.0,511.6,77.0,3.17
2021-01-18 13:00:00,26.1,0.0,0.0,0.0,3.17
2021-01-18 14:00:00,24.35,0.0,-0.0,0.0,3.24
2021-01-18 15:00:00,23.17,0.0,-0.0,0.0,3.17
2021-01-18 16:00:00,22.11,0.0,-0.0,0.0,3.03
2021-01-18 17:00:00,21.16,0.0,-0.0,0.0,2.83
2021-01-18 18:00:00,20.3,0.0,-0.0,0.0,2.76
2021-01-18 19:00:00,19.46,0.0,-0.0,0.0,2.55
2021-01-18 20:00:00,18.58,0.0,-0.0,0.0,2.48
2021-01-18 21:00:00,17.66,0.0,-0.0,0.0,2.34
2021-01-18 22:00:00,16.68,0.0,-0.0,0.0,2.21
2021-01-18 23:00:00,15.7,0.0,-0.0,0.0,2.07
2021-01-19 00:00:00,15.69,0.0,-0.0,0.0,1.59
2021-01-19 01:00:00,17.09,0.0,-0.0,0.0,1.1
2021-01-19 02:00:00,17.66,0.0,-0.0,0.0,0.83
2021-01-19 03:00:00,16.65,115.0,394.04,54.0,1.17
2021-01-19 04:00:00,20.44,333.0,636.76,106.0,1.79
2021-01-19 05:00:00,23.28,540.0,800.27,120.0,2.55
2021-01-19 06:00:00,25.45,690.0,852.97,137.0,3.1
2021-01-19 07:00:00,26.89,775.0,869.77,150.0,3.38
2021-01-19 08:00:00,27.89,786.0,857.95,159.0,3.31
2021-01-19 09:00:00,28.46,726.0,836.05,154.0,3.24
2021-01-19 10:00:00,28.59,602.0,800.9,136.0,3.31
2021-01-19 11:00:00,28.29,419.0,703.33,116.0,3.24
2021-01-19 12:00:00,27.4,202.0,513.78,78.0,2.55
2021-01-19 13:00:00,25.39,0.0,0.0,0.0,1.86
2021-01-19 14:00:00,23.59,0.0,-0.0,0.0,1.72
2021-01-19 15:00:00,21.94,0.0,-0.0,0.0,1.79
2021-01-19 16:00:00,20.44,0.0,-0.0,0.0,1.93
2021-01-19 17:00:00,19.21,0.0,-0.0,0.0,1.93
2021-01-19 18:00:00,18.32,0.0,-0.0,0.0,1.66
2021-01-19 19:00:00,17.51,0.0,-0.0,0.0,2.07
2021-01-19 20:00:00,17.21,0.0,-0.0,0.0,1.86
2021-01-19 21:00:00,16.85,0.0,-0.0,0.0,1.93
2021-01-19 22:00:00,16.48,0.0,-0.0,0.0,2.28
2021-01-19 23:00:00,16.38,0.0,-0.0,0.0,2.48
2021-01-20 00:00:00,16.33,0.0,-0.0,0.0,2.62
2021-01-20 01:00:00,16.11,0.0,-0.0,0.0,2.62
2021-01-20 02:00:00,15.82,0.0,-0.0,0.0,2.48
2021-01-20 03:00:00,16.58,116.0,392.42,55.0,2.0
2021-01-20 04:00:00,20.46,334.0,637.68,106.0,2.34
2021-01-20 05:00:00,22.91,533.0,758.11,134.0,2.41
2021-01-20 06:00:00,25.15,685.0,822.78,150.0,2.55
2021-01-20 07:00:00,26.32,778.0,869.78,151.0,2.83
2021-01-20 08:00:00,27.21,789.0,858.99,159.0,3.03
2021-01-20 09:00:00,27.65,730.0,838.41,154.0,3.31
2021-01-20 10:00:00,27.64,599.0,772.89,147.0,3.17
2021-01-20 11:00:00,27.23,406.0,617.8,138.0,2.9
2021-01-20 12:00:00,26.4,200.0,470.84,85.0,2.41
2021-01-20 13:00:00,24.43,0.0,0.0,0.0,2.14
2021-01-20 14:00:00,22.49,0.0,-0.0,0.0,2.21
2021-01-20 15:00:00,21.13,0.0,-0.0,0.0,2.21
2021-01-20 16:00:00,20.11,0.0,-0.0,0.0,2.21
2021-01-20 17:00:00,19.28,0.0,-0.0,0.0,2.0
2021-01-20 18:00:00,18.21,0.0,-0.0,0.0,1.86
2021-01-20 19:00:00,17.3,0.0,-0.0,0.0,2.0
2021-01-20 20:00:00,16.66,0.0,-0.0,0.0,1.93
2021-01-20 21:00:00,16.15,0.0,-0.0,0.0,1.93
2021-01-20 22:00:00,15.66,0.0,-0.0,0.0,2.0
2021-01-20 23:00:00,15.03,0.0,-0.0,0.0,2.07
2021-01-21 00:00:00,14.55,0.0,-0.0,0.0,2.21
2021-01-21 01:00:00,14.26,0.0,-0.0,0.0,2.34
2021-01-21 02:00:00,14.07,0.0,-0.0,0.0,2.55
2021-01-21 03:00:00,15.1,111.0,332.98,59.0,2.07
2021-01-21 04:00:00,19.81,322.0,557.6,122.0,2.55
2021-01-21 05:00:00,22.51,529.0,729.34,144.0,3.03
2021-01-21 06:00:00,24.81,684.0,808.01,157.0,3.52
2021-01-21 07:00:00,26.02,772.0,837.9,166.0,3.52
2021-01-21 08:00:00,27.0,779.0,811.04,182.0,3.52
2021-01-21 09:00:00,27.54,733.0,839.24,154.0,3.45
2021-01-21 10:00:00,27.71,609.0,802.96,137.0,3.31
2021-01-21 11:00:00,27.46,426.0,707.39,117.0,3.17
2021-01-21 12:00:00,26.81,197.0,428.88,91.0,2.83
2021-01-21 13:00:00,24.98,0.0,0.0,0.0,2.48
2021-01-21 14:00:00,23.32,0.0,-0.0,0.0,2.55
2021-01-21 15:00:00,22.11,0.0,-0.0,0.0,2.69
2021-01-21 16:00:00,21.11,0.0,-0.0,0.0,2.83
2021-01-21 17:00:00,20.17,0.0,-0.0,0.0,2.97
2021-01-21 18:00:00,19.3,0.0,-0.0,0.0,3.03
2021-01-21 19:00:00,18.57,0.0,-0.0,0.0,2.76
2021-01-21 20:00:00,17.8,0.0,-0.0,0.0,2.76
2021-01-21 21:00:00,17.15,0.0,-0.0,0.0,2.76
2021-01-21 22:00:00,16.52,0.0,-0.0,0.0,2.76
2021-01-21 23:00:00,15.98,0.0,-0.0,0.0,2.76
2021-01-22 00:00:00,15.48,0.0,-0.0,0.0,2.76
2021-01-22 01:00:00,15.02,0.0,-0.0,0.0,2.76
2021-01-22 02:00:00,14.61,0.0,-0.0,0.0,2.76
2021-01-22 03:00:00,15.36,117.0,394.98,55.0,2.28
2021-01-22 04:00:00,18.87,336.0,639.07,106.0,2.62
2021-01-22 05:00:00,21.9,531.0,730.85,144.0,3.24
2021-01-22 06:00:00,24.41,694.0,839.1,145.0,3.79
2021-01-22 07:00:00,25.51,779.0,855.77,158.0,4.34
2021-01-22 08:00:00,26.52,791.0,844.59,167.0,4.62
2021-01-22 09:00:00,26.97,729.0,808.26,169.0,4.69
2021-01-22 10:00:00,27.12,606.0,775.12,148.0,4.55
2021-01-22 11:00:00,26.84,432.0,722.96,114.0,4.48
2021-01-22 12:00:00,26.03,208.0,495.83,84.0,3.79
2021-01-22 13:00:00,23.91,0.0,0.0,0.0,3.17
2021-01-22 14:00:00,22.09,0.0,-0.0,0.0,3.17
2021-01-22 15:00:00,20.89,0.0,-0.0,0.0,3.24
2021-01-22 16:00:00,19.88,0.0,-0.0,0.0,3.24
2021-01-22 17:00:00,18.97,0.0,-0.0,0.0,3.17
2021-01-22 18:00:00,18.14,0.0,-0.0,0.0,3.1
2021-01-22 19:00:00,17.44,0.0,-0.0,0.0,2.97
2021-01-22 20:00:00,16.73,0.0,-0.0,0.0,2.9
2021-01-22 21:00:00,16.06,0.0,-0.0,0.0,2.9
2021-01-22 22:00:00,15.4,0.0,-0.0,0.0,2.76
2021-01-22 23:00:00,14.78,0.0,-0.0,0.0,2.62
2021-01-23 00:00:00,14.17,0.0,-0.0,0.0,2.55
2021-01-23 01:00:00,13.61,0.0,-0.0,0.0,2.48
2021-01-23 02:00:00,13.11,0.0,-0.0,0.0,2.55
2021-01-23 03:00:00,13.82,124.0,475.11,49.0,2.07
2021-01-23 04:00:00,17.93,345.0,689.37,96.0,2.41
2021-01-23 05:00:00,20.95,542.0,773.65,131.0,2.97
2021-01-23 06:00:00,23.49,696.0,840.94,144.0,3.24
2021-01-23 07:00:00,25.3,790.0,888.54,143.0,3.45
2021-01-23 08:00:00,26.61,785.0,813.1,182.0,3.66
2021-01-23 09:00:00,27.4,744.0,856.53,148.0,3.93
2021-01-23 10:00:00,27.69,620.0,821.61,132.0,4.14
2021-01-23 11:00:00,27.48,428.0,686.35,124.0,4.28
2021-01-23 12:00:00,26.65,218.0,557.26,77.0,3.93
2021-01-23 13:00:00,24.46,0.0,0.0,0.0,3.52
2021-01-23 14:00:00,22.75,0.0,-0.0,0.0,3.52
2021-01-23 15:00:00,21.66,0.0,-0.0,0.0,3.59
2021-01-23 16:00:00,20.7,0.0,-0.0,0.0,3.59
2021-01-23 17:00:00,19.81,0.0,-0.0,0.0,3.52
2021-01-23 18:00:00,18.98,0.0,-0.0,0.0,3.38
2021-01-23 19:00:00,18.46,0.0,-0.0,0.0,3.17
2021-01-23 20:00:00,17.78,0.0,-0.0,0.0,3.17
2021-01-23 21:00:00,17.16,0.0,-0.0,0.0,3.1
2021-01-23 22:00:00,16.63,0.0,-0.0,0.0,3.1
2021-01-23 23:00:00,16.15,0.0,-0.0,0.0,3.03
2021-01-24 00:00:00,15.69,0.0,-0.0,0.0,2.97
2021-01-24 01:00:00,15.25,0.0,-0.0,0.0,2.97
2021-01-24 02:00:00,14.87,0.0,-0.0,0.0,2.97
2021-01-24 03:00:00,15.73,120.0,409.25,55.0,2.69
2021-01-24 04:00:00,19.2,341.0,653.64,104.0,3.03
2021-01-24 05:00:00,22.97,549.0,804.8,120.0,3.31
2021-01-24 06:00:00,26.18,691.0,809.28,158.0,3.52
2021-01-24 07:00:00,27.85,793.0,889.54,143.0,3.79
2021-01-24 08:00:00,29.07,797.0,846.27,167.0,4.14
2021-01-24 09:00:00,29.74,740.0,825.64,163.0,4.41
2021-01-24 10:00:00,29.92,617.0,792.21,144.0,4.62
2021-01-24 11:00:00,29.61,441.0,739.9,111.0,4.83
2021-01-24 12:00:00,28.56,215.0,507.86,85.0,4.34
2021-01-24 13:00:00,26.24,0.0,0.0,0.0,4.0
2021-01-24 14:00:00,24.33,0.0,-0.0,0.0,3.93
2021-01-24 15:00:00,23.07,0.0,-0.0,0.0,3.86
2021-01-24 16:00:00,21.95,0.0,-0.0,0.0,3.72
2021-01-24 17:00:00,20.9,0.0,-0.0,0.0,3.59
2021-01-24 18:00:00,19.89,0.0,-0.0,0.0,3.38
2021-01-24 19:00:00,19.19,0.0,-0.0,0.0,3.03
2021-01-24 20:00:00,18.36,0.0,-0.0,0.0,2.83
2021-01-24 21:00:00,17.61,0.0,-0.0,0.0,2.69
2021-01-24 22:00:00,16.88,0.0,-0.0,0.0,2.55
2021-01-24 23:00:00,16.22,0.0,-0.0,0.0,2.48
2021-01-25 00:00:00,15.63,0.0,-0.0,0.0,2.48
2021-01-25 01:00:00,15.13,0.0,-0.0,0.0,2.48
2021-01-25 02:00:00,14.73,0.0,-0.0,0.0,2.55
2021-01-25 03:00:00,15.64,121.0,406.55,56.0,2.21
2021-01-25 04:00:00,19.46,343.0,653.76,105.0,2.69
2021-01-25 05:00:00,22.23,546.0,775.8,131.0,2.97
2021-01-25 06:00:00,24.65,701.0,841.29,145.0,2.9
2021-01-25 07:00:00,26.44,796.0,890.45,143.0,2.9
2021-01-25 08:00:00,27.82,810.0,879.13,153.0,2.97
2021-01-25 09:00:00,28.65,760.0,891.84,134.0,3.03
2021-01-25 10:00:00,29.03,631.0,839.72,127.0,3.03
2021-01-25 11:00:00,28.93,438.0,703.62,122.0,2.97
2021-01-25 12:00:00,28.21,218.0,513.64,85.0,2.55
2021-01-25 13:00:00,26.19,14.0,70.35,11.0,2.28
2021-01-25 14:00:00,24.19,0.0,-0.0,0.0,2.34
2021-01-25 15:00:00,22.71,0.0,-0.0,0.0,2.28
2021-01-25 16:00:00,21.52,0.0,-0.0,0.0,2.21
2021-01-25 17:00:00,20.38,0.0,-0.0,0.0,2.21
2021-01-25 18:00:00,19.25,0.0,-0.0,0.0,2.28
2021-01-25 19:00:00,18.04,0.0,-0.0,0.0,2.07
2021-01-25 20:00:00,17.12,0.0,-0.0,0.0,2.14
2021-01-25 21:00:00,16.42,0.0,-0.0,0.0,2.28
2021-01-25 22:00:00,15.87,0.0,-0.0,0.0,2.34
2021-01-25 23:00:00,15.51,0.0,-0.0,0.0,2.48
2021-01-26 00:00:00,15.26,0.0,-0.0,0.0,2.55
2021-01-26 01:00:00,14.97,0.0,-0.0,0.0,2.48
2021-01-26 02:00:00,14.62,0.0,-0.0,0.0,2.41
2021-01-26 03:00:00,15.47,122.0,416.1,55.0,1.86
2021-01-26 04:00:00,19.98,344.0,656.46,104.0,2.14
2021-01-26 05:00:00,22.75,548.0,776.69,131.0,2.28
2021-01-26 06:00:00,25.23,704.0,842.84,145.0,2.48
2021-01-26 07:00:00,27.0,800.0,891.29,144.0,2.69
2021-01-26 08:00:00,28.18,813.0,881.02,152.0,2.9
2021-01-26 09:00:00,28.76,751.0,843.94,156.0,3.1
2021-01-26 10:00:00,28.9,624.0,795.54,144.0,3.17
2021-01-26 11:00:00,28.66,451.0,758.47,108.0,3.1
2021-01-26 12:00:00,27.81,223.0,526.91,85.0,2.69
2021-01-26 13:00:00,25.8,16.0,66.13,13.0,2.28
2021-01-26 14:00:00,23.96,0.0,-0.0,0.0,2.21
2021-01-26 15:00:00,22.58,0.0,-0.0,0.0,2.21
2021-01-26 16:00:00,21.39,0.0,-0.0,0.0,2.48
2021-01-26 17:00:00,20.51,0.0,-0.0,0.0,2.83
2021-01-26 18:00:00,19.8,0.0,-0.0,0.0,3.17
2021-01-26 19:00:00,19.37,0.0,-0.0,0.0,3.31
2021-01-26 20:00:00,18.84,0.0,-0.0,0.0,3.24
2021-01-26 21:00:00,18.27,0.0,-0.0,0.0,3.1
2021-01-26 22:00:00,17.69,0.0,-0.0,0.0,3.03
2021-01-26 23:00:00,17.17,0.0,-0.0,0.0,2.9
2021-01-27 00:00:00,16.72,0.0,-0.0,0.0,2.76
2021-01-27 01:00:00,16.27,0.0,-0.0,0.0,2.62
2021-01-27 02:00:00,15.85,0.0,-0.0,0.0,2.55
2021-01-27 03:00:00,16.51,123.0,419.13,55.0,2.07
2021-01-27 04:00:00,20.21,346.0,656.27,105.0,2.48
2021-01-27 05:00:00,22.98,550.0,777.47,131.0,2.9
2021-01-27 06:00:00,25.38,707.0,844.29,145.0,3.24
2021-01-27 07:00:00,26.9,803.0,892.05,144.0,3.45
2021-01-27 08:00:00,28.0,817.0,881.51,153.0,3.24
2021-01-27 09:00:00,28.65,755.0,845.85,156.0,3.03
2021-01-27 10:00:00,28.86,631.0,811.14,139.0,2.83
2021-01-27 11:00:00,28.63,447.0,720.31,119.0,2.76
2021-01-27 12:00:00,27.84,227.0,539.88,84.0,2.62
2021-01-27 13:00:00,25.52,21.0,166.38,13.0,2.55
2021-01-27 14:00:00,23.36,0.0,-0.0,0.0,2.55
2021-01-27 15:00:00,22.07,0.0,-0.0,0.0,2.41
2021-01-27 16:00:00,21.13,0.0,-0.0,0.0,2.41
2021-01-27 17:00:00,20.27,0.0,-0.0,0.0,2.28
2021-01-27 18:00:00,19.31,0.0,-0.0,0.0,2.21
2021-01-27 19:00:00,18.62,0.0,-0.0,0.0,2.41
2021-01-27 20:00:00,17.97,0.0,-0.0,0.0,2.41
2021-01-27 21:00:00,17.36,0.0,-0.0,0.0,2.41
2021-01-27 22:00:00,16.77,0.0,-0.0,0.0,2.41
2021-01-27 23:00:00,16.26,0.0,-0.0,0.0,2.34
2021-01-28 00:00:00,15.81,0.0,-0.0,0.0,2.34
2021-01-28 01:00:00,15.49,0.0,-0.0,0.0,2.41
2021-01-28 02:00:00,15.21,0.0,-0.0,0.0,2.41
2021-01-28 03:00:00,16.09,125.0,421.91,56.0,1.93
2021-01-28 04:00:00,20.55,348.0,658.66,105.0,2.21
2021-01-28 05:00:00,23.35,547.0,748.56,142.0,2.55
2021-01-28 06:00:00,25.91,706.0,829.18,152.0,2.83
2021-01-28 07:00:00,27.47,784.0,813.17,181.0,3.24
2021-01-28 08:00:00,28.66,833.0,932.2,128.0,3.31
2021-01-28 09:00:00,29.27,767.0,878.63,142.0,3.17
2021-01-28 10:00:00,29.46,652.0,892.14,108.0,2.97
2021-01-28 11:00:00,29.35,451.0,721.91,120.0,2.76
2021-01-28 12:00:00,28.66,241.0,634.69,71.0,2.28
2021-01-28 13:00:00,26.83,16.0,39.37,14.0,2.34
2021-01-28 14:00:00,25.02,0.0,-0.0,0.0,2.48
2021-01-28 15:00:00,23.79,0.0,-0.0,0.0,2.48
2021-01-28 16:00:00,22.69,0.0,-0.0,0.0,2.48
2021-01-28 17:00:00,21.57,0.0,-0.0,0.0,2.48
2021-01-28 18:00:00,20.56,0.0,-0.0,0.0,2.41
2021-01-28 19:00:00,19.65,0.0,-0.0,0.0,2.14
2021-01-28 20:00:00,18.61,0.0,-0.0,0.0,2.07
2021-01-28 21:00:00,17.86,0.0,-0.0,0.0,2.14
2021-01-28 22:00:00,17.31,0.0,-0.0,0.0,2.14
2021-01-28 23:00:00,16.86,0.0,-0.0,0.0,2.14
2021-01-29 00:00:00,16.53,0.0,-0.0,0.0,2.21
2021-01-29 01:00:00,16.28,0.0,-0.0,0.0,2.34
2021-01-29 02:00:00,16.07,0.0,-0.0,0.0,2.41
2021-01-29 03:00:00,17.1,102.0,200.09,69.0,1.86
2021-01-29 04:00:00,21.94,350.0,658.18,106.0,2.0
2021-01-29 05:00:00,24.88,549.0,751.08,141.0,2.41
2021-01-29 06:00:00,27.25,716.0,861.82,138.0,2.76
2021-01-29 07:00:00,28.77,761.0,722.74,223.0,3.1
2021-01-29 08:00:00,29.63,733.0,588.66,286.0,3.31
2021-01-29 09:00:00,30.3,763.0,848.1,157.0,3.38
2021-01-29 10:00:00,30.43,632.0,784.67,151.0,3.38
2021-01-29 11:00:00,30.13,464.0,779.8,104.0,3.31
2021-01-29 12:00:00,29.42,242.0,620.33,74.0,2.62
2021-01-29 13:00:00,27.61,14.0,18.69,13.0,2.14
2021-01-29 14:00:00,25.93,0.0,-0.0,0.0,2.14
2021-01-29 15:00:00,24.73,0.0,-0.0,0.0,2.41
2021-01-29 16:00:00,23.81,0.0,-0.0,0.0,2.62
2021-01-29 17:00:00,23.02,0.0,-0.0,0.0,2.69
2021-01-29 18:00:00,22.19,0.0,-0.0,0.0,2.62
2021-01-29 19:00:00,21.65,0.0,-0.0,0.0,2.41
2021-01-29 20:00:00,20.75,0.0,-0.0,0.0,2.55
2021-01-29 21:00:00,20.1,0.0,-0.0,0.0,2.55
2021-01-29 22:00:00,19.49,0.0,-0.0,0.0,2.69
2021-01-29 23:00:00,18.96,0.0,-0.0,0.0,2.83
2021-01-30 00:00:00,18.49,0.0,-0.0,0.0,2.83
2021-01-30 01:00:00,18.07,0.0,-0.0,0.0,2.76
2021-01-30 02:00:00,17.68,0.0,-0.0,0.0,2.69
2021-01-30 03:00:00,18.43,128.0,432.71,56.0,2.28
2021-01-30 04:00:00,21.68,354.0,673.67,103.0,2.69
2021-01-30 05:00:00,24.54,560.0,795.64,126.0,2.97
2021-01-30 06:00:00,27.08,719.0,862.94,138.0,3.1
2021-01-30 07:00:00,28.9,817.0,911.29,136.0,3.24
2021-01-30 08:00:00,30.34,823.0,868.24,161.0,3.31
2021-01-30 09:00:00,31.19,779.0,897.23,135.0,3.52
2021-01-30 10:00:00,31.5,653.0,863.29,121.0,3.59
2021-01-30 11:00:00,31.32,460.0,740.08,116.0,3.72
2021-01-30 12:00:00,30.61,239.0,569.76,83.0,3.31
2021-01-30 13:00:00,28.61,24.0,124.52,17.0,2.9
2021-01-30 14:00:00,26.8,0.0,-0.0,0.0,3.03
2021-01-30 15:00:00,25.66,0.0,-0.0,0.0,3.31
2021-01-30 16:00:00,24.77,0.0,-0.0,0.0,3.52
2021-01-30 17:00:00,24.01,0.0,-0.0,0.0,3.66
2021-01-30 18:00:00,23.32,0.0,-0.0,0.0,3.66
2021-01-30 19:00:00,22.84,0.0,-0.0,0.0,3.52
2021-01-30 20:00:00,22.17,0.0,-0.0,0.0,3.38
2021-01-30 21:00:00,21.5,0.0,-0.0,0.0,3.1
2021-01-30 22:00:00,20.82,0.0,-0.0,0.0,2.9
2021-01-30 23:00:00,20.15,0.0,-0.0,0.0,2.76
2021-01-31 00:00:00,19.54,0.0,-0.0,0.0,2.69
2021-01-31 01:00:00,18.99,0.0,-0.0,0.0,2.62
2021-01-31 02:00:00,18.53,0.0,-0.0,0.0,2.55
2021-01-31 03:00:00,19.34,129.0,434.67,56.0,2.14
2021-01-31 04:00:00,22.58,356.0,672.85,104.0,2.62
2021-01-31 05:00:00,25.59,563.0,795.92,127.0,3.1
2021-01-31 06:00:00,28.19,723.0,862.5,140.0,3.45
2021-01-31 07:00:00,30.66,812.0,879.72,152.0,4.07
2021-01-31 08:00:00,31.97,831.0,885.57,153.0,4.34
2021-01-31 09:00:00,32.53,774.0,865.44,150.0,4.34
2021-01-31 10:00:00,32.6,650.0,832.92,134.0,4.21
2021-01-31 11:00:00,32.25,464.0,741.49,117.0,4.07
2021-01-31 12:00:00,31.38,244.0,581.71,83.0,3.31
2021-01-31 13:00:00,29.28,26.0,135.8,18.0,2.83
2021-01-31 14:00:00,27.43,0.0,-0.0,0.0,2.83
2021-01-31 15:00:00,26.18,0.0,-0.0,0.0,2.9
2021-01-31 16:00:00,21.29,0.0,-0.0,0.0,2.91
2021-01-31 17:00:00,21.33,0.0,-0.0,0.0,2.84
2021-01-31 18:00:00,21.37,0.0,-0.0,0.0,2.77
2021-01-31 19:00:00,21.41,0.0,-0.0,0.0,2.7
2021-01-31 20:00:00,21.45,0.0,-0.0,0.0,2.62
2021-01-31 21:00:00,21.49,0.0,-0.0,0.0,2.55
2021-01-31 22:00:00,21.53,0.0,-0.0,0.0,2.48
2021-01-31 23:00:00,21.57,0.0,-0.0,0.0,2.41
2021-02-01 00:00:00,21.61,0.0,-0.0,0.0,2.34
2021-02-01 01:00:00,21.65,0.0,-0.0,0.0,2.27
2021-02-01 02:00:00,21.69,0.0,-0.0,0.0,2.2
2021-02-01 03:00:00,21.73,129.0,418.71,58.0,2.13
2021-02-01 04:00:00,21.76,349.0,618.79,116.0,2.05
2021-02-01 05:00:00,21.8,564.0,790.64,129.0,1.98
2021-02-01 06:00:00,21.84,713.0,811.88,162.0,1.91
2021-02-01 07:00:00,21.88,819.0,893.48,146.0,1.84
2021-02-01 08:00:00,28.11,839.0,898.8,148.0,2.0
2021-02-01 09:00:00,28.69,658.0,479.08,311.0,2.21
2021-02-01 10:00:00,28.82,582.0,555.57,236.0,2.28
2021-02-01 11:00:00,28.58,411.0,473.31,188.0,2.41
2021-02-01 12:00:00,27.83,232.0,471.87,100.0,2.41
2021-02-01 13:00:00,25.97,25.0,81.17,20.0,2.0
2021-02-01 14:00:00,24.09,0.0,-0.0,0.0,1.93
2021-02-01 15:00:00,22.94,0.0,-0.0,0.0,2.0
2021-02-01 16:00:00,21.93,0.0,-0.0,0.0,2.21
2021-02-01 17:00:00,21.1,0.0,-0.0,0.0,2.34
2021-02-01 18:00:00,20.39,0.0,-0.0,0.0,2.14
2021-02-01 19:00:00,19.61,0.0,-0.0,0.0,2.28
2021-02-01 20:00:00,19.14,0.0,-0.0,0.0,2.55
2021-02-01 21:00:00,18.89,0.0,-0.0,0.0,2.97
2021-02-01 22:00:00,18.56,0.0,-0.0,0.0,3.17
2021-02-01 23:00:00,18.16,0.0,-0.0,0.0,3.17
2021-02-02 00:00:00,17.7,0.0,-0.0,0.0,3.1
2021-02-02 01:00:00,17.25,0.0,-0.0,0.0,3.03
2021-02-02 02:00:00,16.8,0.0,-0.0,0.0,2.9
2021-02-02 03:00:00,17.53,131.0,420.37,59.0,2.48
2021-02-02 04:00:00,20.27,361.0,681.39,103.0,3.17
2021-02-02 05:00:00,22.74,567.0,792.55,129.0,3.45
2021-02-02 06:00:00,25.06,720.0,829.11,155.0,3.66
2021-02-02 07:00:00,26.7,814.0,860.8,163.0,3.79
2021-02-02 08:00:00,27.67,834.0,867.86,164.0,3.59
2021-02-02 09:00:00,28.13,769.0,817.75,174.0,3.31
2021-02-02 10:00:00,28.29,647.0,787.46,154.0,3.1
2021-02-02 11:00:00,28.11,461.0,687.31,135.0,2.97
2021-02-02 12:00:00,27.47,245.0,544.75,91.0,2.62
2021-02-02 13:00:00,25.77,32.0,186.7,20.0,2.34
2021-02-02 14:00:00,23.98,0.0,-0.0,0.0,2.69
2021-02-02 15:00:00,22.65,0.0,-0.0,0.0,2.9
2021-02-02 16:00:00,21.65,0.0,-0.0,0.0,3.1
2021-02-02 17:00:00,20.73,0.0,-0.0,0.0,3.24
2021-02-02 18:00:00,19.86,0.0,-0.0,0.0,3.31
2021-02-02 19:00:00,19.12,0.0,-0.0,0.0,3.31
2021-02-02 20:00:00,18.52,0.0,-0.0,0.0,3.24
2021-02-02 21:00:00,17.97,0.0,-0.0,0.0,3.17
2021-02-02 22:00:00,17.45,0.0,-0.0,0.0,3.17
2021-02-02 23:00:00,16.9,0.0,-0.0,0.0,3.1
2021-02-03 00:00:00,16.33,0.0,-0.0,0.0,3.03
2021-02-03 01:00:00,15.77,0.0,-0.0,0.0,2.97
2021-02-03 02:00:00,15.27,0.0,-0.0,0.0,3.03
2021-02-03 03:00:00,16.17,133.0,433.36,58.0,2.69
2021-02-03 04:00:00,19.42,363.0,685.39,102.0,3.24
2021-02-03 05:00:00,22.37,573.0,808.76,124.0,3.79
2021-02-03 06:00:00,24.84,723.0,830.05,155.0,4.41
2021-02-03 07:00:00,26.36,804.0,813.84,186.0,4.48
2021-02-03 08:00:00,27.38,828.0,835.84,180.0,4.41
2021-02-03 09:00:00,28.02,764.0,786.67,189.0,4.21
2021-02-03 10:00:00,28.31,640.0,743.62,172.0,4.0
2021-02-03 11:00:00,28.22,467.0,703.69,131.0,3.79
2021-02-03 12:00:00,27.6,248.0,546.12,92.0,3.38
2021-02-03 13:00:00,25.67,34.0,194.21,21.0,2.97
2021-02-03 14:00:00,23.79,0.0,-0.0,0.0,3.03
2021-02-03 15:00:00,22.56,0.0,-0.0,0.0,3.17
2021-02-03 16:00:00,21.62,0.0,-0.0,0.0,3.17
2021-02-03 17:00:00,20.78,0.0,-0.0,0.0,3.24
2021-02-03 18:00:00,20.04,0.0,-0.0,0.0,3.31
2021-02-03 19:00:00,19.45,0.0,-0.0,0.0,3.31
2021-02-03 20:00:00,18.84,0.0,-0.0,0.0,3.24
2021-02-03 21:00:00,18.19,0.0,-0.0,0.0,3.1
2021-02-03 22:00:00,17.57,0.0,-0.0,0.0,3.03
2021-02-03 23:00:00,16.96,0.0,-0.0,0.0,2.9
2021-02-04 00:00:00,16.41,0.0,-0.0,0.0,2.76
2021-02-04 01:00:00,15.92,0.0,-0.0,0.0,2.62
2021-02-04 02:00:00,15.46,0.0,-0.0,0.0,2.48
2021-02-04 03:00:00,16.26,128.0,365.85,64.0,1.86
2021-02-04 04:00:00,20.02,358.0,637.01,114.0,2.21
2021-02-04 05:00:00,23.05,567.0,765.56,140.0,2.48
2021-02-04 06:00:00,25.63,727.0,830.93,156.0,2.83
2021-02-04 07:00:00,27.12,821.0,862.96,163.0,2.69
2021-02-04 08:00:00,28.05,832.0,836.17,181.0,2.62
2021-02-04 09:00:00,28.59,768.0,788.55,189.0,2.83
2021-02-04 10:00:00,28.79,648.0,760.29,167.0,3.03
2021-02-04 11:00:00,28.46,471.0,705.3,132.0,3.24
2021-02-04 12:00:00,27.75,244.0,498.97,100.0,3.03
2021-02-04 13:00:00,25.83,37.0,215.55,22.0,2.55
2021-02-04 14:00:00,24.02,0.0,-0.0,0.0,2.62
2021-02-04 15:00:00,22.83,0.0,-0.0,0.0,2.62
